id,title,overview,rating,poster
1364835,Gobblefoot,"Something terrifying has returned to the tiny village of Salem’s Bluff. It’s a week before Thanksgiving, but this time, it’s the humans who are being carved up. Vicki Stanton, a professor of New England folklore, believes the culprit is none other than the dreaded ""Gobblefoot""—a mythical creature, half turkey, half Bigfoot, that stalked these very forests 200 years ago. Will the residents of Salem’s Bluff survive to enjoy their pumpkin pie, or will they all fall prey to the monstrous Gobblefoot?",0.0,/izFbGhh0VojBJXFPkiV6WwIXRTS.jpg
9836,Happy Feet,"Into the world of the Emperor Penguins, who find their soul mates through song, a penguin is born who cannot sing. But he can tap dance something fierce!",6.221,/za41IHkj6LnkilfTzv5B2qmthKD.jpg
270041,Ezo Gelin,"Based on the story of Ezo the Bride, a beautiful young woman with black hair and rosy cheeks. She lived in a small village in southern Turkey. All the men who passed through the village fell in love with her and her family hoped she would find a good match. However, Ezo was not what you’d call ‘lucky in love’. Her first husband loved another woman. Darn. She was allowed to leave the marriage on grounds of maltreatment. Her second husband lived in Syria, and she missed her village.",6.0,/6nEKbB6fVCTPBSKIhPkn2vRSUXE.jpg
795082,Dies irae,A 1984 Slovak language drama film directed by Martin Tapák.,0.0,
1177267,Inferno,,0.0,
5780,Torn Curtain,"During the Cold War, an American scientist appears to defect to East Germany as part of a cloak and dagger mission to find the formula for a resin solution—but the plan goes awry when his fiancee, unaware of his motivation, follows him across the border.",6.6,/7XC1l9eP2TBYMEdA4KRUqKAFmbm.jpg
609109,Just Jim,"When Jim is released from prison, he returns to his Chinatown neighborhood determined to lead a virtuous life. While walking, he hears a woman's cries issuing from a house and enters to investigate. In her delirium, the dying woman mistakes Jim for her nephew and entrusts him to deliver a package to her daughter.",0.0,/u4CmEEZDO7AAYo8rHKWUw7bpPnw.jpg
5879,In the Realm of the Senses,"A passionate telling of the story of Sada Abe, a woman whose affair with her master led to an obsessive and ultimately destructive sexual relationship.",6.582,/AiFQbgjgSXWPfbi9iIYT39iXWMW.jpg
277871,Family Life,"The Duff family can't seem to get along with their neighbors, an obsessed policeman and his wife.",5.0,/5Ddx9fYqmG6eCQOQGZAOVYaOa0W.jpg
144187,Swedish Rockers,"A group of Swedish hot-rod teenagers meet every night in a local café. Berra and Kritan are the bad guys, always messing things up for themselves and everyone else.",4.0,/oaGEzcS5Ol0TMueq6ZtDQh3vVJ1.jpg
1519236,Little Audrey,"Inspired by the real-life story of Audrey Santo, who died at age 23 in 2007 after she was left in a vegetative state since childhood, the film centers on a Vatican-ordered investigation into reported miracles surrounding the teenage girl with akinetic mutism.",0.0,
1045709,CASTING,Short film by Michael Klier.,0.0,/gvWTEI4BIAEvqLkQtGbzDkKnGy1.jpg
692019,Don Giovanni,"Don Juan arrives in a Spanish town and immediately becomes embroiled in amorous adventures. While looking for love affairs, he meets the beautiful Donna Anna, the commander's daughter, who mistakes the masked cavalier for Don Octavio because of his height and clothing.",0.0,/xjx03B0dPlTmVQDxUZAK6UmVv2m.jpg
645710,The Voyeurs,"When Pippa and Thomas move into their dream apartment, they notice that their windows look directly into the apartment opposite – inviting them to witness the volatile relationship of the attractive couple across the street. But what starts as a simple curiosity turns into full-blown obsession with increasingly dangerous consequences.",6.517,/8Y4XOIWhpOvSOEn8XrxbkH9yAXO.jpg
287136,Tausend Melodien,,4.0,/mkgBxtw2rIANSr6zhAarZ5cGl3x.jpg
1421539,Julian,"After an unexpected encounter, Fleur and Julian fall madly in love. Soon after Julian proposes, an ambitious, yet challenging idea starts to dawn on Fleur. Slowly but surely, she works out a plan to get married in every country where she and her wife are allowed to do so. Fueled by their love and a rising sense of urgency, they take a leap of faith. After only four marriages, their journey comes to an inevitable, painful halt.",7.333,/sxyRAjnkDw2E8BVsd91J6Cnv9OK.jpg
27,9 Songs,"Matt, a young glaciologist, soars across the vast, silent, icebound immensities of the South Pole as he recalls his love affair with Lisa. They meet at a mobbed rock concert in a vast music hall - London's Brixton Academy. They are in bed at night's end. Together, over a period of several months, they pursue a mutual sexual passion whose inevitable stages unfold in counterpoint to nine live-concert songs.",5.533,/91O7z0vo7MiNWd5xD2BoivwbQsb.jpg
504018,Daak Ghar,"Set in early 20th-century rural Bengal, Daak Ghar tells the story of Amal, a young boy with an incurable illness who gets caught up in the world outside of his window.",0.0,/aJd4shatfVmHyNMbgn9Y3zZukAM.jpg
197397,Osceola,"Florida, 1830 - Of all eastern Native American tribes, only the Seminoles have resisted being moved to reservations. Having retreated to Florida, they live a simple horticultural life. But white plantation owners, angry at the increasing numbers of black slaves fleeing to Seminole protection, want to take their land. Plantation owner Raynes, in particular, has convinced the military to wipe out the Seminoles. His rival Moore, a sawmill owner from the North who has a Seminole wife, is against slavery and considers it unprofitable. Chief Osceola sees the coming danger; he tries to avoid provoking the whites, but cannot prevent the war that breaks out in 1835.",4.9,/uIUCdgg42Cx36cKnH2nLDdwXkyL.jpg
285150,Hamburger Gift,"A docu-drama about tetrachloro-dibenzo dioxin, later known as 'Sevesogift', sprayed on thousands of tons of vapor in Vietnam 'Agent Orange', and the involvement of the later Federal President, Richard Karl Weizsäcker, who was hiring manager when production was moved to another plant because of massive health problems of the workers, but claims to be unable to remember anything, in these crimes.",0.0,
1531651,Chainsaw Symphony,"Chainsaw Symphony, a brand new interview with composer Steve Jablonsky for The Texas Chainsaw Massacre 4K release",0.0,/5SA0Xm34f12ZluyNyJdSFGBoxEc.jpg
499406,Brave Overseas,What's in a name? Filmmaker Yung Chang explores the meaning and origins of both of his names: the one given to him in Oshawa when he was born and the Chinese name that drew him back to his homeland.,0.0,/tMV7iqBB3vNCRiIeO8oZNB0jqAK.jpg
626851,Luis,,1.0,/xfVbkd02Cj2QvbDd3oeZHXjj33v.jpg
1213630,Reptilia,"Lou is seventeen and thinks she has her life under control. On her prom night, she decides to run away from her father and her stable life. She seems to be keeping it together, until she comes head to head with a strange woman that has been stalking her through the halls of the school. Losing her composure, Lou spirals and starts to question everything.",0.0,/eK5pM19HQpAPbxzfZaGIUcOq2Ut.jpg
7512,Idiocracy,"To test its top-secret Human Hibernation Project, the Pentagon picks the most average Americans it can find - an Army private and a prostitute - and sends them to the year 2505 after a series of freak events. But when they arrive, they find a civilization so dumbed-down that they're the smartest people around.",6.365,/k75tEyoPbPlfHSKakJBOR5dx1Dp.jpg
1172146,Elixir,"When a woman is abused by her housebound ward and unable to escape on her own, she asks God for help. A mysterious man appears, offering to save her, but will his thoughts and prayers free her? Or will they destroy them both?",0.0,/or7Orbggr8WrMF2WgdY5rlQdEIl.jpg
96589,Burnface,"""Caracremada"" (""Burnface"" in Catalan), a nickname given by the Spanish Civil Guard to Ramon Vila Capdevila, reflects about the libertarian resistance against Franco's regime through the last active guerrilla fighter. In 1951 the CNT ordered the retreat of its militants; however Ramon Vila remained in the woods of inland Catalonia where he restarted the fight operating on his own.",5.2,/vfUem3MuLY0w7e5EY0rDYfQhONc.jpg
69664,Gemini,"Gemini, a gangster, falls for Manisha who reciprocates his love without knowing his truth. After getting arrested and completing his term, he tries to convince his lover that he is a changed man.",5.7,/xNB30KsiQENcq1VTFm2qqCcb2nB.jpg
262279,Avvaiyyar,A hagiography of the legendary Tamil saint poetess of the Sangam period.,0.0,
315912,Farewell Again,"Farewell Again is a multiplotted British comedy/drama about soldiers on leave and the people they've left. Given a six-hour pass after a tour of duty in India, several British Tommies (among them Robert Newton, Sebastian Shaw and Anthony Bushell) try to unravel their domestic tribulations before having to ship out again. American expatriate Tim Whelan was the directorial hand who kept the various plot threads from entangling, while another Hollywood vet, James Wong Howe, manned the cameras. The film became instantly dated with the advent of World War II, but in its own time Farewell Again was a box-office smash. The film was issued in the US as Troopship.",5.0,/9MzMiOwurXO99G6FbN4aXYZjPp4.jpg
466539,Sinful Obsession,A sexually unfulfilled housewife begins working in a high class brothel and starts a mutually obsessive relationship with a creepy regular customer.,4.4,/rzPclTBFH0kZlc8YOMxOSEnrkFi.jpg
483734,Heart Trouble,No known surviving copy is known to exist. This well received film revolved around Harry Van Housen's rejection from service in WWI and subsequent heroism in foiling a ring of spies.,0.0,/efhBiqNdDP0NzQIlaGpUokIRbe9.jpg
203,Mean Streets,"A small-time hood must choose from among love, friendship and the chance to rise within the mob.",7.054,/9msfwOeGc9uL1iRRTBdEf15XonC.jpg
1276732,Principálka,,0.0,
977592,Lost Sofia,"A modern and independent girl, but when it comes to love, the only novels in her life are those from Jane Austen's literary universe. After using a borrowed cell phone, something mysterious happens and she is transported to a different world, which resembles the 19th century. Sofia is taken in by the family of the charming Ian Clarke, while desperately trying to find a way to return to her life. What she didn't know is that her heart had other plans.",7.145,/yYVLZgee1MpLGAB4YMneCdWLpEq.jpg
1186287,Nato Raro,"The city of Rome wakes up, and with it its inhabitants. Ale trains by running along the Tiber. Jane is about to enter a museum. Carla, a florist, is opening her shop. A delivery driver is making a delivery. Irene and Giulio are desperately looking for their keys in their apartment while their son Giacomo is playing with his tablet, ready to go out. In the simplicity of everyday life, a child's voice will make us think, reminding us that everyday life is an achievement for everyone, and for some even more so.",0.0,/lUmxdtMhpO1W0QN79r9XRZL1cn.jpg
177677,Mission: Impossible - Rogue Nation,"Ethan and team take on their most impossible mission yet—eradicating 'The Syndicate', an International and highly-skilled rogue organization committed to destroying the IMF.",7.221,/fRJLXQBHK2wyznK5yZbO7vmsuVK.jpg
315822,Party,"Sunny, bright summer day in Vukovar. It is almost impossible to believe that the brightness and joy can be easily interrupted, enjoying and living a day like that.",5.3,/lC2221fMchotYN0tf3RkjQIfZ4s.jpg
656819,Kara Memed,,0.0,/bTXVjIHocWOYz6DaQHace51sgwC.jpg
960206,Godland,"In the late 19th century, a young Danish priest travels to a remote part of Iceland to build a church and photograph its people. But the deeper he goes into the unforgiving landscape, the more he strays from his purpose, the mission and morality.",6.745,/s0cWPhzpKJ4kspaleMcOduHBFBw.jpg
77847,Der Baulöwe,"The successful entertainment artist Ralf Keul must develop his land on the Baltic Sea or else ultimately give it up. Inexperienced yet courageous, he hurls himself into the undertaking, which spares him no unpleasantness. He battles over the transportation and procurement of materials, constantly on the verge of a nervous breakdown, while his craftsmen offer little additional assistance.",6.5,/sgX0AWgkUOlQMuIH9XaWecCGrG4.jpg
21484,Possession,"A young woman left her family for an unspecified reason. The husband determines to find out the truth and starts following his wife. At first, he suspects that a man is involved. But gradually, he finds out more and more strange behaviors and bizarre incidents that indicate something more than a possessed love affair.",7.3,/lUFZsUuJ0YyhBXH8D2BFUd6wODm.jpg
370040,Escape sangriento,Five men escape from prison to get revenge on the accomplices who set them up for arrest.,5.8,/uX3EeDvX6LLTduFEDeUbzjRF30P.jpg
8922,Jeepers Creepers,"On a desolate country highway, two homeward-bound teens are nearly run off the road by a maniac in a beat-up truck, and later spot him shoving what appears to be a body down a sewer pipe.",6.475,/g410Y1U1ELbmJG14Zru3UAimm1G.jpg
565620,Catskill Park,Four friends leave NYC for Catskill Park and hear something unearthly during their camping trip.,3.3,/9yholAWxuvKUlkg2rHS9s396n4u.jpg
1481819,Paisaje indeleble,"Gustavo (43) returns to the town where he spent his childhood, hoping to find essential answers for his life.",0.0,/opV0HSXAd0IROL4knfxTSurPgxI.jpg
602569,Beyond Fury,A former mercenary seeks vengeance for the murder of his pregnant girlfriend and her unborn child.,1.0,/tq6FvolSBIKzP8ROGJMQI8B0hWd.jpg
1257584,WAVE!! Surfing Yappe!! - Chapter 2,Part 2 of WAVE!! -Let's go surfing!!.,0.0,/ds7jfT8l8E8XCFYQiLz0UCIlAgR.jpg
275736,Pandavar Bhoomi,A man returns to his ancestral village after many years only to find his house in a dilapidated state and decides to rebuild it. The engineer he brings in to do the work gets really close to his family members.,6.5,/7Kbjmfdlr9GYrNO3BLPiyKg5NqT.jpg
567,Rear Window,A wheelchair-bound photographer spies on his neighbors from his apartment window and becomes convinced one of them has committed murder.,8.342,/ILVF0eJxHMddjxeQhswFtpMtqx.jpg
296578,The Prom,"The students of 11th ""A"" grade will never forget their prom. And so their parents.",3.3,/weg357PZ8Owccj2zv8zVOJAMjnx.jpg
819667,The Salamander,"When  Sassoon, also known as ""The Wolf” attempts to swindle Dore Baxter out of her grandmother’s farm Garry Lindaberry and the villain’s wife conspire to thwart him leading to a happy conclusion for Dore & Garry.",0.0,
66426,Lalitha,Lalitha (film) is a Tamil language film starring Gemini Ganesan and Sujatha in the lead. Kamal Haasan plays a supporting role as a rebellious brother of Sujatha. Sumithra plays Kamal Haasan's college senior whom she marries at the end.,0.0,/mbRXONmJFKVMo6qvdDQBsFSRVWK.jpg
1272,Sunshine,"Fifty years into the future, the sun is dying, and Earth is threatened by arctic temperatures. A team of astronauts is sent to revive the Sun — but the mission fails. Seven years later, a new team is sent to finish the mission as mankind’s last hope.",6.961,/oKGGeJ8qvm0UmClz43VJ31fzPP7.jpg
753063,Hollywood Hostel,"Renowned for its frat-house style debauchery and sexual decadence, Hollywood Hostel seems like a great place for backpackers Helga and Mia to board. However, when Helga gets kidnapped, everyone becomes a suspect!",0.0,/2SQs8e9TLDcRFnqsQl7xc0Es78O.jpg
1171930,Alive,"Day and night, two couples stand alongside their children with care and attention, as they await an organ donation. Their support, combined with the extraordinary dedication of their caregivers, is vital on the path to recovery. A celebration of hope, resilience and commitment - a true love story!",5.0,/eSE9CkpM4wx4gkEjMwr8GrTfxf3.jpg
601965,Brûlez Molière !,,4.8,/1VTc5M7YM0tzfj0JNyhlyhRZTKf.jpg
236130,Bear Facts,"In an effort to impress Darla, Alfalfa tells her that he's a famous bear trainer. Little does he know that Darla's father owns a circus - and a bear costume. It's time for everyone to uncover the ""bear facts"".",6.8,/92CVA0qEzvX8gYPeS66Iwq1vh0j.jpg
936753,Kamaráti,,0.0,
872841,Trap Soldiers,"Mayor, Paula Wilson, seeks street justice after the murder of her only son to drug-related violence.",0.0,/jZrvTHT0FYgt3ds6O3n6TK42jYV.jpg
456110,Mensagem,"Based on the work by Fernando Pessoa - a ""message"" about the destinies of Portugal - not just in isolation but looking at them as precursors and announcers of the fate of the entire planet.",0.0,/bzi9lZ2oDQpn2gsiNMRtgHGazYB.jpg
80894,Der Feldherrnhügel,,5.0,
78899,Saatchi,,3.0,
1231386,Modrá katedrála,,0.0,
420921,Karate Wars,Maki travels from Japan to Hong Kong and Thailand in order to show the superiority of Japanese karate to those countries' native to martial arts.,0.0,
15,Citizen Kane,"Newspaper magnate Charles Foster Kane is taken from his mother as a boy and made the ward of a rich industrialist. As a result, every well-meaning, tyrannical or self-destructive move he makes for the rest of his life appears in some way to be a reaction to that deeply wounding event.",7.979,/sav0jxhqiH0bPr2vZFU0Kjt2nZL.jpg
1506170,Peaceful Peters,"A dying prospector tells ""Peters the Pacific"" about a mine he has discovered for ""the mate's girl"" and the ambush he has been set upon by mine jumpers, and gives Peters the location of the mine. In town, Peters uncovers the corrupt dealings of a dance hall owner, Jim Blalock, and Peter Hunter.",0.0,/5XE2vUddrquOOJYpktWJIkndWpo.jpg
78899,Saatchi,,3.0,
1231386,Modrá katedrála,,0.0,
420921,Karate Wars,Maki travels from Japan to Hong Kong and Thailand in order to show the superiority of Japanese karate to those countries' native to martial arts.,0.0,
15,Citizen Kane,"Newspaper magnate Charles Foster Kane is taken from his mother as a boy and made the ward of a rich industrialist. As a result, every well-meaning, tyrannical or self-destructive move he makes for the rest of his life appears in some way to be a reaction to that deeply wounding event.",7.979,/sav0jxhqiH0bPr2vZFU0Kjt2nZL.jpg
1506170,Peaceful Peters,"A dying prospector tells ""Peters the Pacific"" about a mine he has discovered for ""the mate's girl"" and the ambush he has been set upon by mine jumpers, and gives Peters the location of the mine. In town, Peters uncovers the corrupt dealings of a dance hall owner, Jim Blalock, and Peter Hunter.",0.0,/5XE2vUddrquOOJYpktWJIkndWpo.jpg
735760,Roxana,"A groundbreaking feature film, both in style and content. A riveting live action story is presented in a new animation style that helps illustrate how moral lines can be blurred by necessity. A young female reporter returns to Iran to care for her ailing mother, but is soon drawn into reporting on a forbidden subject - the women and girls who prostitute themselves in sham 'temporary marriages.' Arrested, imprisoned, and beaten by officials who demand that she confess to her 'sins' (of trying to tell the truth), Roxana realizes that the only way to survive is to seduce her interrogator in prison. Amir falls in love with her, and against all odds, gets her released from prison, an act that helps her escape the country at the expense of his own demise",2.0,/5p44MPi9X7YiqPP0Vq9OKOAZSr4.jpg
9757,Norbit,"A mild-mannered guy who is engaged to a monstrous woman meets the woman of his dreams, and schemes to find a way to be with her.",5.671,/XcZ5NzygPp54csxCnzvQKuxFL2.jpg
1048091,Bilangguang Puso,,0.0,/sGQ2g47ppBhXdgOytmPo6p1tVWs.jpg
1280875,Fate/kaleid liner Prisma☆Illya 2wei!: Magical Girl in Hot Springs Inn,An OVA released between Fate/Kaleid Liner Prisma Illya 2Wei! and Fate/Kaleid Liner Prisma Illya 2Wei Herz!,10.0,/mxV8YOD0btBX6Nn8qBRswJHmMWi.jpg
501309,Haunted Airplane,Dangerous spirits are unleashed mid-flight on a commercial airliner.,1.0,/cd61rXcNrcLVUjc52o0YJlZACyn.jpg
942198,The Knife,"Kate Tarleton grows up on a Southern plantation and becomes engaged to her guardian, Dr. Robert Manning, a famous surgeon. When Robert, Kate, and her younger sister Mary Lou visit New York, where the doctor wishes to conduct medical experiments, the superstitious Kate goes to the home of a fortune-teller named Stella Hill. Stella, whose principal business is white slave trafficking, drugs Kate and forces her to work in a ""den of vice,"" run by Stella and her accomplice Jimmy Bristol, where she contracts syphilis and goes insane. Robert, Detective Ellis, and a lawyer named Billy Meredith rescue Kate, who recovers her sanity but remembers nothing of her bondage.",6.0,/rpKEJVfKfrkDlM0lNZ2MrI3QtZc.jpg
936824,Pasca,"After the death of a forest engineer who was deeply connected to nature, his younger brother naturally takes care of his widow and daughter. Their quiet understanding and shared knowledge of the one who is no longer with them gradually grows into something more.",2.0,
1533927,The Bushranger,An Australian Bandit Story,0.0,
8388,¡Three Amigos!,A trio of unemployed silent film actors are mistaken for real heroes by a small Mexican village in search of someone to stop a malevolent bandit.,6.327,/dUNRnhl2cwjFJ6TOsaPJmZeMZ0S.jpg
935557,Jaríkovský kostol,,0.0,
1253177,Şoför Ahmet,,0.0,/tVPv3JWc5PuV9EhmlCeJHSkidaH.jpg
46768,The Conspiracy of Torture,"In 1599 Italy, Beatrice Cenci is the teenage daughter of the crazed landowner and nobleman Francesco Cenci who keeps her locked up in the dungeon of his castle where he sexually abuses her. Beatrice plots with her stepmother, her besotted servant Olimpio, as well as a local bandit, named Catalano to plan Francesco’s murder.",6.5,/qarGydiRQfj6UwayEybuBJwOr7F.jpg
1248734,Almirante Reis,,0.0,/fRKXmOY3kQMoEJ8E2jmhPzvhP3s.jpg
442287,Lotus,"The tranquility of a small seaside town is disturbed by a strange event: some vagrants try to rape a girl. A young man jumps to her defense. Intre cei doi se infiripa an idila, pana cand his past seems to sail over the present with cynicism and impatience. A strange mystery floats between them, until the day he is found dead and the girl decides to unravel the mystery of his disappearance.",8.0,/xJIRywkweSNZoivhBUxLs6FJrlr.jpg
15668,Xanadu,"Kira, a Greek muse incarnated on Earth to inspire people, helps Dan McGuire and an artist named Sonny Malone to meet. She inspires them to build a huge disco roller rink called Xanadu.",5.696,/4r1cHzhksHO3u1QS1Ct9mId7kQL.jpg
273498,Man Overboard,"The owner of a boat shop unwittingly hires a slick con man as his new sales manager, and subsequently has his life turned upside down.",6.0,/tGMYvkvJhgRUUdn66bHNJy0CRbx.jpg
1290369,Megadoc,"Presenting a behind-the-scenes account of a visionary at work. From Oscar-nominated Mike Figgis, Megadoc gives audiences an unfiltered and intimate look at the making of Francis Ford Coppola’s epic sci-fi drama Megalopolis.",6.9,/yjiqwnvgst3ntm25L5heBHjqny9.jpg
695721,The Hunger Games: The Ballad of Songbirds & Snakes,"64 years before he becomes the tyrannical president of Panem, Coriolanus Snow sees a chance for a change in fortunes when he mentors Lucy Gray Baird, the female tribute from District 12.",6.99,/lrkOYL5GBTFW9cgs9RlojxAcZZF.jpg
1021053,Amina,"Haunted by the loss of her partner, a former astronaut struggles to connect with her unborn child.",0.0,/6ZXBMA7ybRX5aEi4TcvQDDaU1S7.jpg
1018552,Las Vocales,,7.3,/zTPL2U9glusiPwOBFoO3IeBiKDK.jpg
796199,Lady Vaselina,"In a single shot, mysterious characters discuss about a cockroach problem.",0.0,/wXWXSqrxmcvVktveWaVgbeETlvW.jpg
231711,Broken Knuckles,A noir action thriller about an amateur MMA fighter who is quickly and unknowingly thrust into the world of a criminal organization.,2.0,/xs0eMbOX11g9pnZzoaML0DSwaNO.jpg
33518,Alligator,"A baby alligator is flushed down a toilet and survives by eating discarded lab animals that have been injected with growth hormones. The now gigantic animal escapes the city sewers and goes on a rampage, pursued by a cop and a big-game hunter.",6.1,/bWANAIIeNPzwEmrYUvZFECTbBX6.jpg
254230,Drylanders,The epic story of the opening of the Canadian West and the drought that brought the Depression in the thirties. This is the saga of a family who left eastern Canada to stake their future in the Prairies.,6.0,/xr0r34mila1uOZQWkKLmgMoXNW6.jpg
268349,Das Traumhaus,"Four young people dream of a simple life. In the middle of Berlin, they retreat to an idyllic villa with a garden, where they want to provide for themselves and lead an alternative lifestyle. But then an unscrupulous property developer wants to demolish the villa to build a modern residential complex.",0.0,/9gxzjzSIqtEgYco7c3ATnm5f0gc.jpg
263671,Nam Nadu,,6.0,/l9PV6xxghpE699rewETXwWOxxTF.jpg
708998,Run Kalyani,"A gently beguiling debut feature fiction from Geetha J. A poetic and realist drama about duties, dreams and desires that draws you into the world of Kalyani. Kalyani is a young cook who lives with her ailing aunt and a young man in a rundown agraharam in Trivandrum. Each day is the same as she carries on with her life of duty as a cook and carer. But each day is not the same too. As the romance of poetry ignites a passion, as the stories of other worlds stirs a desire, as sharks close in and death draws near, Run Kalyani builds into an intense crescendo of grief and grit, sorrow and strength.",0.0,/iiVF1Edb7cuT4EcbjNTKmrZEgmX.jpg
374720,Dunkirk,"The story of the miraculous evacuation of Allied soldiers from Belgium, Britain, Canada and France, who were cut off and surrounded by the German army from the beaches and harbour of Dunkirk between May 26th and June 4th 1940 during World War II.",7.449,/b4Oe15CGLL61Ped0RAS9JpqdmCt.jpg
681290,Captain Barbell,The first film adaptation of the iconic Filipino superhero Captain Barbell.,0.0,/so79iXk8kbmMEi49G563bOpp4BV.jpg
128141,California Heat,A lifeguard bets he can be true to just one woman.,2.0,/c31vApJvyVzFGPwUQV6thacL5Lt.jpg
728860,Obyčajný deň,,0.0,
422196,The Spiritualist,"Alberto Ramos, known as ‘the best photographer in Lisbon’, is also a famous medium who uses his professional gift to enjoy a libertine lifestyle that gives him access to the upper social classes. Margarida Malveira, a rich 50-year-old widow, consults him in the hopes of establishing contact with the love of her life, deceased 30 years prior. After one session, the spirit of Margarida’s husband possesses Alberto’s mind, forcing him to take care of his wife. - MOTELX",2.0,/tmnXIFnENkft7RIo8cXNeI66Hje.jpg
445787,Bhoy Intsik,"Two small-time felons with disparate personas cross paths: One's a principled tough gay; the other is a scheming, street-smart teenager. Together, they get caught up in a string of petty exploits while managing to forge a stronger bond. Can they survive the ordeal?",0.0,/qAqomM5UK7xhB0KlQG8RhOEGSlY.jpg
512638,Křesadlo,"Young Princess Astrid falls in love with glove maker Jeník. However, there is a law in the royal land that prohibits the craft of glove-making, and all glove-makers have been banished from the country. This happened because a scroll was found in the cradle of the newborn princess, predicting that on her seventeenth birthday, she would marry a glove-maker. This was against the wishes of her royal parents, who wanted a noble groom for their daughter. Their plans are thwarted by the witch Gudrun, who uses her magic to help the young couple find happiness.",0.0,/szR9Oj7K4Z69zOfPuEv6UxX8eav.jpg
1395353,Gioia,"Gioia is a high school teacher who has never known any other love than the oppressive bond with her own parents, with whom she still lives. One of the students at her school, Alessio, is cashing in on his own body to make a couple of hundred euros to help his mother, a cashier in a supermarket. The relationship that dawns between Gioia and Alessio is forbidden fruit, fragile yet, inexplicably, one they can’t do without. Still, Alessio’s desire to improve his social standing is a silent killer that prevents him from ultimately accepting Gioia’s surprising affection for him. He goes and destroys it all, cancelling the only person who has ever loved him.",6.7,/7Knu11VK9j1xqta3JuPpZyxwXWr.jpg
270263,Family,"This four-part made-for-TV drama focuses up close on a Dublin couple with four children. Charlo is a hustler, a head-first footballer, a thief, abusive. Paula drinks, objects to Charlie's thievery and adultery without the will to chuck him out. John Paul worships his father who's initiating him into the world of beer and football but recoils at Charlo's treatment of mum; asthma and misbehavior at school follow. Daughter Nicola is a young woman, starting work in a garment factory. When Charlo begins to stare at her, she's frightened and Paula's furious.",8.5,/iLNXAHoHISUJUjiHHbX4CXSrxxW.jpg
114150,Pitch Perfect,"College student Beca knows she does not want to be part of a clique, but that's exactly where she finds herself after arriving at her new school. Thrust in among mean gals, nice gals and just plain weird gals, Beca finds that the only thing they have in common is how well they sing together. She takes the women of the group out of their comfort zone of traditional arrangements and into a world of amazing harmonic combinations in a fight to the top of college music competitions.",7.274,/gsFoJk9g8W3zgaipRrrURk7LbiF.jpg
704332,Fighting Blood,"Al Santell silent sports boxing comedy series starring George O'Hara, and all star cast:  Kit Guard, Al Cooke, Clara Horton, Mabel Van Buren, and Clark Gable (in one of his 14 uncredited roles prior to making his real debut in 1931's ""The Painted Desert""). Note that this was one of a series of boxing films with the same characters, and each new film in the series was called a ""round"" (appropriate for a series of boxing movies!), but these movies were not serials, just connected by having the same characters.  This card is from the second series, 11th round, ""Beauty and the Feast"".",0.0,
24,Kill Bill: Vol. 1,"An assassin is shot by her ruthless employer, Bill, and other members of their assassination circle – but she lives to plot her vengeance.",7.971,/v7TaX8kXMXs5yFFGR41guUDNcnB.jpg
1290920,Fugue,Five stories of Luke's experiences with love in his life. Each story shows a variation of sexual power and its abuse which become a motif of Luke's life. The film is structured around this motion of a musical fugue.,0.0,
1492614,A Troca,,0.0,/sEVx2hAlPfyvpK4dL5wF8szRTji.jpg
63321,Döngel Kârhanesi,,5.222,/mjkIaP6HJr4PocyR68SPquF4sn8.jpg
1364181,Love & Vengeance,"As a teen Selina (Katie Alexander-Thom) was sentenced to 15 years for a crime her boyfriend Lewis (Ash Robo) committed. Now released Selina will make use of the friends she made inside to get her revenge on Lewis and steal his fortune in the process. However things aren't as simple as they seem. On the day of the heist there's no sign of the money, one of the group is injured, a corrupt cop might also be trying to get their own slice of the pie, and Lewis maintains his innocence. With only Selina's word that she's telling the truth the group need to decide if they'll see everything through to the end or leave before things heat up too much.",0.0,
425217,Maria Mafiosi,"Policewoman Maria Moosandl and her lover Rocco Pacelli are expecting offspring. Unfortunately, the family conditions are anything but optimal: Maria's father is the police chief in the tranquil Landsberg and her future father-in-law Silvio the best connected owner of the pizzeria ""Il Paradiso"" and governor of a Sicilian Mafiaclans. In order to advance their own family business, the patron has already arranged a wedding for his only son - naturally with the daughter of the powerful clan chief from Naple",5.692,/iXhLOZsq60godWF0xzsnLtXxV11.jpg
429,"The Good, the Bad and the Ugly","While the Civil War rages on between the Union and the Confederacy, three men – a quiet loner, a ruthless hitman, and a Mexican bandit – comb the American Southwest in search of a strongbox containing $200,000 in stolen gold.",8.468,/bX2xnavhMYjWDoZp1VM6VnU1xwe.jpg
139486,The Nail,"Spain, late 19th century. Judge Javier Zarco finds in a cemetery a skull pierced by a nail and suspects that a murder has been committed.",5.9,/5AwphPecxJko6N7i8KW351kxXkn.jpg
551226,Povodeň,"It was a fateful August, and devastating floods ravaged Bohemia. Mrs. Gabriela lived alone in a spacious apartment near Prague. Perhaps she just wanted to help, or perhaps she wanted something more: either way, she called the news station to offer accommodation to an elderly disabled woman. The next day, Mrs. Věra arrived with only a bag of personal belongings that she had managed to salvage from her flooded apartment in Karlín. But perhaps this woman was looking for something more than just a roof over her head. As it gradually became clear, everything was a little different than it seemed. In any case, this situation offered both women a chance to resolve their lives, which were already drawing to a close...",0.0,
262381,Malathi,,0.0,
